<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.07.03	15:00:00	3324.636	3331.477	3323.022	3328.045	8682	0	160
2025.07.03	16:00:00	3328.106	3334.714	3325.676	3333.866	6371	0	160
2025.07.03	17:00:00	3333.827	3334.862	3328.839	3329.141	4306	0	160
2025.07.03	18:00:00	3329.069	3330.286	3327.843	3329.132	2499	0	160
2025.07.03	19:00:00	3329.100	3329.551	3327.011	3328.749	2443	0	160
2025.07.03	20:00:00	3328.713	3328.911	3325.321	3326.687	2049	0	160
2025.07.03	22:00:00	3326.167	3329.607	3323.570	3329.070	3248	0	160
2025.07.03	23:00:00	3329.036	3332.025	3328.526	3330.871	4511	0	160
2025.07.04	00:00:00	3330.875	3331.120	3325.867	3328.996	5385	0	160
2025.07.04	01:00:00	3328.948	3334.281	3326.429	3330.056	6937	0	160
2025.07.04	02:00:00	3330.088	3332.451	3327.079	3327.333	5886	0	160
2025.07.04	03:00:00	3327.290	3338.948	3326.143	3338.350	5579	0	160
2025.07.04	04:00:00	3338.307	3342.259	3337.973	3340.817	5142	0	160
2025.07.04	05:00:00	3340.810	3342.266	3338.371	3339.492	5096	0	160
2025.07.04	06:00:00	3339.569	3345.127	3339.208	3342.640	6685	0	160
2025.07.04	07:00:00	3342.664	3343.782	3336.384	3342.947	7383	0	160
2025.07.04	08:00:00	3342.950	3344.258	3340.849	3342.804	5379	0	160
2025.07.04	09:00:00	3342.803	3343.060	3332.974	3334.403	6834	0	160
2025.07.04	10:00:00	3334.373	3338.069	3331.466	3336.799	5758	0	160
2025.07.04	11:00:00	3336.779	3337.832	3334.350	3334.795	4775	0	160
2025.07.04	12:00:00	3334.791	3337.830	3331.328	3333.931	6688	0	160
2025.07.04	13:00:00	3333.888	3338.059	3332.254	3333.856	7035	0	160
2025.07.04	14:00:00	3333.866	3334.239	3330.866	3333.212	5902	0	160
2025.07.04	15:00:00	3333.210	3333.982	3330.797	3332.394	3811	0	160
2025.07.04	16:00:00	3332.357	3335.930	3332.222	3334.998	2595	0	160
2025.07.06	22:00:00	3341.408	3341.918	3332.388	3333.457	5668	0	160
2025.07.06	23:00:00	3333.505	3334.510	3326.187	3328.853	6322	0	160
2025.07.07	00:00:00	3328.830	3329.726	3321.677	3326.505	8239	0	160
2025.07.07	01:00:00	3326.528	3327.691	3306.618	3316.554	15341	0	160
2025.07.07	02:00:00	3316.587	3317.783	3305.982	3308.943	9504	0	160
2025.07.07	03:00:00	3308.903	3315.354	3307.070	3310.848	7834	0	160
2025.07.07	04:00:00	3310.892	3312.415	3305.219	3307.706	8100	0	160
2025.07.07	05:00:00	3307.719	3315.104	3307.009	3313.467	8294	0	160
2025.07.07	06:00:00	3313.422	3315.245	3308.292	3309.878	9251	0	160
2025.07.07	07:00:00	3309.827	3313.248	3300.640	3302.217	9412	0	160
2025.07.07	08:00:00	3302.247	3312.774	3301.228	3310.173	8231	0	160
2025.07.07	09:00:00	3310.112	3311.929	3306.103	3308.924	7606	0	160
2025.07.07	10:00:00	3308.941	3310.745	3296.296	3302.079	11334	0	160
2025.07.07	11:00:00	3302.114	3307.641	3299.774	3301.910	12397	0	160
2025.07.07	12:00:00	3301.940	3312.723	3300.376	3309.551	15121	0	160
2025.07.07	13:00:00	3309.661	3317.077	3306.199	3316.297	13795	0	160
2025.07.07	14:00:00	3316.333	3321.396	3313.224	3318.094	10637	0	160
2025.07.07	15:00:00	3318.049	3322.031	3316.089	3320.836	6448	0	160
2025.07.07	16:00:00	3320.784	3328.091	3320.082	3327.367	9452	0	160
2025.07.07	17:00:00	3327.404	3335.818	3327.310	3332.018	8398	0	160
2025.07.07	18:00:00	3331.911	3335.706	3328.439	3334.291	6390	0	160
2025.07.07	19:00:00	3334.302	3340.438	3334.302	3336.981	5683	0	160
2025.07.07	20:00:00	3337.025	3338.067	3335.393	3336.540	3502	0	160
2025.07.07	22:00:00	3340.928	3345.823	3338.890	3339.804	5550	0	160
2025.07.07	23:00:00	3339.800	3340.135	3333.921	3334.653	5565	0	160
2025.07.08	00:00:00	3334.697	3337.314	3331.122	3334.261	9190	0	160
2025.07.08	01:00:00	3334.230	3336.971	3329.717	3334.805	10241	0	160
2025.07.08	02:00:00	3334.839	3338.035	3332.838	3334.472	7181	0	160
2025.07.08	03:00:00	3334.413	3335.477	3329.595	3331.469	5126	0	160
2025.07.08	04:00:00	3331.418	3332.826	3327.304	3329.612	5269	0	160
2025.07.08	05:00:00	3329.556	3336.570	3329.486	3334.021	5731	0	160
2025.07.08	06:00:00	3334.070	3335.993	3330.784	3335.704	6745	0	160
2025.07.08	07:00:00	3335.752	3339.500	3330.509	3333.912	7341	0	160
2025.07.08	08:00:00	3333.877	3333.877	3323.192	3323.673	9756	0	160
2025.07.08	09:00:00	3323.612	3326.736	3321.088	3322.038	7547	0	160
2025.07.08	10:00:00	3322.055	3327.100	3320.406	3324.621	5617	0	160
2025.07.08	11:00:00	3324.658	3327.484	3319.940	3324.964	6643	0	160
2025.07.08	12:00:00	3325.014	3329.864	3324.701	3328.206	7738	0	160
2025.07.08	13:00:00	3328.201	3328.632	3314.716	3315.270	15579	0	160
2025.07.08	14:00:00	3315.236	3315.908	3294.284	3296.625	20637	0	160
2025.07.08	15:00:00	3296.662	3300.313	3287.023	3298.241	15278	0	160
2025.07.08	16:00:00	3298.249	3301.572	3295.938	3300.481	9861	0	160
2025.07.08	17:00:00	3300.446	3310.426	3299.282	3306.355	13685	0	160
2025.07.08	18:00:00	3306.304	3308.159	3300.601	3305.401	7226	0	160
2025.07.08	19:00:00	3305.438	3306.163	3302.379	3302.992	5400	0	160
2025.07.08	20:00:00	3303.020	3303.783	3299.326	3301.488	3748	0	160
2025.07.08	22:00:00	3303.130	3304.074	3300.335	3301.589	4012	0	160
2025.07.08	23:00:00	3301.616	3303.916	3297.199	3302.277	6211	0	160
2025.07.09	00:00:00	3302.322	3308.003	3301.815	3307.119	7391	0	160
2025.07.09	01:00:00	3307.109	3307.286	3299.262	3301.833	9240	0	160
2025.07.09	02:00:00	3301.818	3303.020	3286.295	3288.570	10411	0	160
2025.07.09	03:00:00	3288.536	3294.760	3284.933	3293.250	8897	0	160
2025.07.09	04:00:00	3293.244	3296.376	3291.192	3293.965	5120	0	160
2025.07.09	05:00:00	3293.898	3297.875	3288.964	3289.441	8190	0	160
2025.07.09	06:00:00	3289.484	3292.795	3285.495	3292.194	9590	0	160
2025.07.09	07:00:00	3292.314	3296.019	3288.207	3291.852	9917	0	160
2025.07.09	08:00:00	3291.822	3292.677	3282.656	3285.040	9176	0	160
2025.07.09	09:00:00	3285.082	3290.425	3284.331	3289.173	7023	0	160
2025.07.09	10:00:00	3289.128	3295.987	3288.197	3295.552	6201	0	160
2025.07.09	11:00:00	3295.504	3295.989	3283.168	3284.936	7775	0	160
2025.07.09	12:00:00	3284.969	3297.553	3284.969	3296.365	10143	0	160
2025.07.09	13:00:00	3296.329	3305.283	3291.823	3300.198	15059	0	160
2025.07.09	14:00:00	3300.167	3312.916	3299.562	3312.275	12315	0	160
2025.07.09	15:00:00	3312.311	3312.889	3306.354	3309.606	8023	0	160
2025.07.09	16:00:00	3309.555	3313.324	3307.913	3311.887	5881	0	160
2025.07.09	17:00:00	3311.906	3314.616	3308.070	3309.498	5988	0	160
2025.07.09	18:00:00	3309.570	3313.683	3308.081	3311.420	5538	0	160
2025.07.09	19:00:00	3311.377	3316.874	3310.924	3315.605	5680	0	160
2025.07.09	20:00:00	3315.645	3315.867	3311.557	3313.846	3342	0	160
2025.07.09	22:00:00	3315.279	3321.176	3314.721	3319.464	3856	0	160
2025.07.09	23:00:00	3319.471	3319.723	3315.653	3317.640	3980	0	160
2025.07.10	00:00:00	3317.559	3322.000	3316.617	3317.746	7136	0	160
2025.07.10	01:00:00	3317.683	3326.415	3316.401	3322.181	7811	0	160
2025.07.10	02:00:00	3322.085	3323.679	3318.141	3319.156	5564	0	160
2025.07.10	03:00:00	3319.216	3320.190	3315.362	3315.758	4901	0	160
2025.07.10	04:00:00	3315.682	3322.560	3314.773	3322.139	4256	0	160
2025.07.10	05:00:00	3322.212	3325.055	3320.671	3321.308	5505	0	160
2025.07.10	06:00:00	3321.149	3328.535	3320.902	3325.252	6529	0	160
2025.07.10	07:00:00	3325.211	3329.486	3319.867	3321.047	7091	0	160
2025.07.10	08:00:00	3321.071	3330.155	3319.862	3328.630	5870	0	160
2025.07.10	09:00:00	3328.602	3330.278	3323.203	3326.474	6378	0	160
2025.07.10	10:00:00	3326.507	3328.732	3322.228	3325.300	6612	0	160
2025.07.10	11:00:00	3325.341	3330.318	3318.331	3320.411	8573	0	160
2025.07.10	12:00:00	3320.424	3326.089	3317.966	3323.783	9885	0	160
2025.07.10	13:00:00	3323.746	3329.472	3311.935	3312.836	17976	0	160
2025.07.10	14:00:00	3312.786	3321.609	3310.017	3314.977	13312	0	160
2025.07.10	15:00:00	3314.949	3321.515	3314.558	3319.725	7241	0	160
2025.07.10	16:00:00	3319.711	3320.003	3312.108	3315.138	6581	0	160
2025.07.10	17:00:00	3315.016	3318.641	3314.649	3317.278	5625	0	160
2025.07.10	18:00:00	3317.291	3321.854	3316.431	3321.513	5295	0	160
2025.07.10	19:00:00	3321.551	3325.910	3321.363	3324.826	5522	0	160
2025.07.10	20:00:00	3324.851	3325.300	3323.348	3324.489	3064	0	160
2025.07.10	22:00:00	3325.207	3326.476	3321.837	3323.261	4778	0	160
2025.07.10	23:00:00	3323.157	3326.396	3322.918	3323.808	3501	0	160
2025.07.11	00:00:00	3323.764	3336.154	3323.638	3330.627	10603	0	160
2025.07.11	01:00:00	3330.580	3331.579	3325.297	3329.583	9536	0	160
2025.07.11	02:00:00	3329.552	3334.992	3327.173	3332.620	6400	0	160
2025.07.11	03:00:00	3332.615	3336.038	3332.155	3333.765	4558	0	160
2025.07.11	04:00:00	3333.751	3335.389	3329.489	3331.999	4564	0	160
2025.07.11	05:00:00	3331.964	3341.676	3331.962	3334.020	9148	0	160
2025.07.11	06:00:00	3334.051	3343.827	3332.076	3332.567	9284	0	160
2025.07.11	07:00:00	3332.520	3342.264	3331.086	3341.833	8544	0	160
2025.07.11	08:00:00	3341.789	3343.804	3332.867	3333.087	9400	0	160
2025.07.11	09:00:00	3333.119	3339.987	3332.669	3339.449	6906	0	160
2025.07.11	10:00:00	3339.486	3348.248	3339.486	3345.011	7451	0	160
2025.07.11	11:00:00	3345.053	3350.275	3342.048	3347.507	8054	0	160
2025.07.11	12:00:00	3347.526	3357.102	3344.356	3355.081	12720	0	160
2025.07.11	13:00:00	3355.127	3359.260	3350.031	3351.916	19208	0	160
2025.07.11	14:00:00	3351.889	3363.882	3350.189	3361.167	16754	0	160
2025.07.11	15:00:00	3361.124	3368.736	3356.854	3358.915	12145	0	160
2025.07.11	16:00:00	3358.884	3359.717	3352.804	3353.809	8871	0	160
2025.07.11	17:00:00	3353.779	3354.085	3349.178	3353.345	7244	0	160
2025.07.11	18:00:00	3353.380	3358.482	3353.264	3356.119	5944	0	160
2025.07.11	19:00:00	3356.064	3359.796	3355.534	3356.411	5862	0	160
2025.07.11	20:00:00	3356.459	3358.959	3353.583	3355.105	3724	0	160
2025.07.13	22:00:00	3361.295	3371.157	3359.658	3369.310	9662	0	160
2025.07.13	23:00:00	3369.355	3374.017	3366.358	3367.772	8221	0	160
2025.07.14	00:00:00	3367.731	3373.318	3364.886	3367.628	9191	0	160
2025.07.14	01:00:00	3367.582	3370.164	3357.017	3358.812	11582	0	160
2025.07.14	02:00:00	3358.758	3359.593	3353.865	3357.393	7365	0	160
2025.07.14	03:00:00	3357.435	3359.663	3355.402	3356.964	5629	0	160
2025.07.14	04:00:00	3356.952	3361.737	3353.735	3359.794	6394	0	160
2025.07.14	05:00:00	3359.742	3360.446	3353.706	3357.649	7361	0	160
2025.07.14	06:00:00	3357.613	3369.697	3356.638	3368.882	8337	0	160
2025.07.14	07:00:00	3368.834	3375.078	3366.581	3371.948	9136	0	160
2025.07.14	08:00:00	3371.956	3372.594	3365.355	3365.875	7001	0	160
2025.07.14	09:00:00	3365.973	3370.357	3364.034	3370.277	5646	0	160
2025.07.14	10:00:00	3370.196	3374.647	3369.760	3372.010	6012	0	160
2025.07.14	11:00:00	3372.020	3373.042	3363.917	3364.169	7041	0	160
2025.07.14	12:00:00	3364.192	3366.604	3349.354	3350.103	12970	0	160
2025.07.14	13:00:00	3350.136	3359.073	3347.139	3355.258	13289	0	160
2025.07.14	14:00:00	3355.190	3356.311	3340.954	3343.045	12976	0	160
2025.07.14	15:00:00	3343.097	3349.770	3342.437	3345.105	8581	0	160
2025.07.14	16:00:00	3345.044	3349.245	3343.082	3347.749	6346	0	160
2025.07.14	17:00:00	3347.781	3351.693	3347.326	3351.044	5353	0	160
2025.07.14	18:00:00	3351.026	3351.194	3347.899	3348.869	4384	0	160
2025.07.14	19:00:00	3348.937	3350.486	3343.179	3344.125	5694	0	160
2025.07.14	20:00:00	3344.103	3345.623	3341.217	3342.572	3569	0	160
2025.07.14	22:00:00	3343.583	3345.792	3341.301	3345.792	2975	0	160
2025.07.14	23:00:00	3345.722	3346.556	3343.945	3345.337	3257	0	160
2025.07.15	00:00:00	3345.299	3349.391	3344.758	3347.626	4618	0	160
2025.07.15	01:00:00	3347.597	3350.648	3345.969	3346.585	5922	0	160
2025.07.15	02:00:00	3346.568	3352.064	3345.737	3350.961	6046	0	160
2025.07.15	03:00:00	3350.856	3358.324	3350.750	3357.841	5695	0	160
2025.07.15	04:00:00	3357.853	3361.426	3357.581	3360.241	4779	0	160
2025.07.15	05:00:00	3360.232	3365.166	3360.232	3362.237	5240	0	160
2025.07.15	06:00:00	3362.202	3364.180	3357.637	3358.096	7005	0	160
2025.07.15	07:00:00	3358.189	3365.422	3357.470	3364.347	6587	0	160
2025.07.15	08:00:00	3364.327	3365.629	3356.520	3361.025	8640	0	160
2025.07.15	09:00:00	3361.060	3364.686	3358.623	3363.370	6890	0	160
2025.07.15	10:00:00	3363.343	3366.356	3361.117	3361.258	5482	0	160
2025.07.15	11:00:00	3361.295	3362.105	3353.985	3354.932	7217	0	160
2025.07.15	12:00:00	3354.892	3360.385	3346.428	3348.884	15372	0	160
2025.07.15	13:00:00	3348.850	3352.431	3334.370	3346.489	20423	0	160
2025.07.15	14:00:00	3346.460	3352.170	3342.431	3347.989	13826	0	160
2025.07.15	15:00:00	3348.022	3349.921	3325.363	3328.996	15933	0	160
2025.07.15	16:00:00	3328.957	3330.290	3320.218	3329.274	11041	0	160
2025.07.15	17:00:00	3329.298	3331.382	3325.852	3328.179	6476	0	160
2025.07.15	18:00:00	3328.186	3331.936	3325.786	3328.877	5589	0	160
2025.07.15	19:00:00	3328.842	3331.221	3326.421	3330.455	4846	0	160
2025.07.15	20:00:00	3330.408	3331.019	3324.788	3325.267	3185	0	160
2025.07.15	22:00:00	3325.035	3327.692	3325.035	3326.606	2736	0	160
2025.07.15	23:00:00	3326.579	3331.776	3326.326	3331.056	3371	0	160
2025.07.16	00:00:00	3331.092	3332.596	3328.820	3330.612	5149	0	160
2025.07.16	01:00:00	3330.613	3335.001	3328.821	3330.966	7324	0	160
2025.07.16	02:00:00	3330.974	3331.573	3325.053	3326.224	5208	0	160
2025.07.16	03:00:00	3326.189	3335.117	3325.899	3334.330	5431	0	160
2025.07.16	04:00:00	3334.281	3338.667	3332.818	3338.219	4694	0	160
2025.07.16	05:00:00	3338.191	3339.897	3335.601	3338.143	4883	0	160
2025.07.16	06:00:00	3338.118	3342.002	3337.732	3339.150	5988	0	160
2025.07.16	07:00:00	3339.288	3340.177	3335.931	3337.809	5651	0	160
2025.07.16	08:00:00	3337.824	3342.675	3337.695	3342.079	5061	0	160
2025.07.16	09:00:00	3342.042	3343.072	3338.973	3340.058	5565	0	160
2025.07.16	10:00:00	3340.022	3340.427	3334.039	3334.981	5562	0	160
2025.07.16	11:00:00	3334.957	3340.266	3333.720	3339.259	6814	0	160
2025.07.16	12:00:00	3339.219	3341.031	3331.022	3334.494	12462	0	160
2025.07.16	13:00:00	3334.531	3339.428	3321.938	3326.819	14663	0	160
2025.07.16	14:00:00	3326.855	3342.666	3319.529	3338.162	20215	0	160
2025.07.16	15:00:00	3338.116	3377.523	3336.042	3343.553	68240	0	160
2025.07.16	16:00:00	3343.524	3355.152	3338.886	3349.054	23780	0	160
2025.07.16	17:00:00	3349.076	3357.274	3348.744	3354.816	9489	0	160
2025.07.16	18:00:00	3354.777	3357.410	3349.061	3350.346	6409	0	160
2025.07.16	19:00:00	3350.325	3350.486	3346.014	3347.080	6876	0	160
2025.07.16	20:00:00	3347.116	3349.545	3346.266	3347.547	3814	0	160
2025.07.16	22:00:00	3350.161	3352.247	3346.185	3349.595	3851	0	160
2025.07.16	23:00:00	3349.594	3350.223	3345.265	3346.526	3416	0	160
2025.07.17	00:00:00	3346.556	3347.405	3339.642	3340.821	5576	0	160
2025.07.17	01:00:00	3340.914	3344.492	3337.204	3343.905	7343	0	160
2025.07.17	02:00:00	3343.877	3344.645	3337.719	3341.353	5584	0	160
2025.07.17	03:00:00	3341.398	3342.426	3336.241	3341.486	5181	0	160
2025.07.17	04:00:00	3341.511	3344.726	3338.383	3342.763	4174	0	160
2025.07.17	05:00:00	3342.718	3342.928	3335.878	3339.325	5220	0	160
2025.07.17	06:00:00	3339.328	3339.738	3328.215	3335.472	9259	0	160
2025.07.17	07:00:00	3335.439	3336.191	3325.208	3325.886	8328	0	160
2025.07.17	08:00:00	3325.925	3332.032	3325.550	3328.828	6000	0	160
2025.07.17	09:00:00	3328.843	3332.523	3324.697	3325.608	5535	0	160
2025.07.17	10:00:00	3325.508	3331.111	3324.893	3325.788	6103	0	160
2025.07.17	11:00:00	3325.742	3328.527	3322.358	3324.254	7226	0	160
2025.07.17	12:00:00	3324.261	3328.637	3309.883	3313.107	18320	0	160
2025.07.17	13:00:00	3313.151	3321.891	3311.072	3319.015	19131	0	160
2025.07.17	14:00:00	3319.037	3335.160	3318.279	3334.143	11448	0	160
2025.07.17	15:00:00	3334.183	3338.427	3331.302	3336.707	8647	0	160
2025.07.17	16:00:00	3336.675	3339.944	3335.378	3338.821	6328	0	160
2025.07.17	17:00:00	3338.861	3341.098	3336.316	3337.444	5505	0	160
2025.07.17	18:00:00	3337.445	3338.958	3335.594	3338.523	4517	0	160
2025.07.17	19:00:00	3338.537	3340.771	3338.200	3339.763	4355	0	160
2025.07.17	20:00:00	3339.779	3340.229	3337.409	3338.733	2610	0	160
2025.07.17	22:00:00	3340.927	3344.009	3338.203	3343.339	5056	0	160
2025.07.17	23:00:00	3343.339	3343.448	3339.523	3340.139	3688	0	160
2025.07.18	00:00:00	3340.176	3341.513	3338.003	3339.872	4708	0	160
2025.07.18	01:00:00	3339.900	3343.035	3335.352	3337.698	7667	0	160
2025.07.18	02:00:00	3337.666	3344.261	3336.859	3337.844	6689	0	160
2025.07.18	03:00:00	3337.781	3338.484	3334.038	3334.600	4872	0	160
2025.07.18	04:00:00	3334.598	3336.986	3333.738	3336.985	4131	0	160
2025.07.18	05:00:00	3337.018	3340.402	3333.382	3333.433	5738	0	160
2025.07.18	06:00:00	3333.469	3342.729	3331.801	3342.043	7163	0	160
2025.07.18	07:00:00	3342.004	3350.093	3340.670	3349.823	6286	0	160
2025.07.18	08:00:00	3349.849	3350.398	3346.237	3347.467	5505	0	160
2025.07.18	09:00:00	3347.504	3354.882	3347.421	3352.322	5815	0	160
2025.07.18	10:00:00	3352.223	3352.772	3347.894	3351.349	6197	0	160
2025.07.18	11:00:00	3351.324	3357.714	3350.819	3354.403	6401	0	160
2025.07.18	12:00:00	3354.458	3361.236	3354.205	3359.916	8868	0	160
2025.07.18	13:00:00	3359.954	3360.346	3352.181	3355.534	12918	0	160
2025.07.18	14:00:00	3355.565	3359.141	3351.137	3354.707	11213	0	160
2025.07.18	15:00:00	3354.706	3356.413	3352.288	3353.654	8011	0	160
2025.07.18	16:00:00	3353.629	3357.531	3351.196	3353.732	7250	0	160
2025.07.18	17:00:00	3353.750	3353.750	3350.508	3352.223	5520	0	160
2025.07.18	18:00:00	3352.218	3353.367	3350.112	3351.365	4453	0	160
2025.07.18	19:00:00	3351.348	3352.778	3347.668	3348.316	4686	0	160
2025.07.18	20:00:00	3348.279	3352.098	3347.804	3350.395	3463	0	160
2025.07.20	22:00:00	3348.767	3350.115	3345.015	3347.755	4156	0	160
2025.07.20	23:00:00	3347.778	3349.502	3345.380	3349.128	3628	0	160
2025.07.21	00:00:00	3349.168	3354.550	3347.656	3352.272	4981	0	160
2025.07.21	01:00:00	3352.241	3358.641	3351.869	3356.425	6842	0	160
2025.07.21	02:00:00	3356.478	3357.403	3352.293	3354.095	5387	0	160
2025.07.21	03:00:00	3354.163	3356.899	3351.063	3351.286	4577	0	160
2025.07.21	04:00:00	3351.275	3358.729	3350.618	3357.791	3966	0	160
2025.07.21	05:00:00	3357.764	3369.701	3357.667	3366.661	8540	0	160
2025.07.21	06:00:00	3366.689	3370.785	3365.377	3368.384	6701	0	160
2025.07.21	07:00:00	3368.340	3370.492	3363.875	3364.763	6546	0	160
2025.07.21	08:00:00	3364.800	3366.920	3363.126	3365.909	6134	0	160
2025.07.21	09:00:00	3365.947	3366.413	3362.674	3366.071	5104	0	160
2025.07.21	10:00:00	3366.108	3368.040	3362.801	3365.996	4695	0	160
2025.07.21	11:00:00	3366.019	3375.594	3365.260	3375.302	7032	0	160
2025.07.21	12:00:00	3375.271	3388.606	3374.531	3387.230	10436	0	160
